validator,message_class_id,message_template,severity_as_emitted,objects,adjudication,citation_section,citation_table,citation_quote,rationale
dciodvfy,fa30f429b07e,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (341,230) is not above and to the left of DisplayedAreaBottomRightHandCorner = (341,393)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,19810e81d995,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (342,0) is not above and to the left of DisplayedAreaBottomRightHandCorner = (342,513)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,d09401f8b06e,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (342,172) is not above and to the left of DisplayedAreaBottomRightHandCorner = (342,430)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,7364deb85963,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (342,228) is not above and to the left of DisplayedAreaBottomRightHandCorner = (342,397)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,92666270e27e,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (342,275) is not above and to the left of DisplayedAreaBottomRightHandCorner = (342,312)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,0e1115bfcda4,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (342,299) is not above and to the left of DisplayedAreaBottomRightHandCorner = (342,393)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,239291bed810,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (343,-259) is not above and to the left of DisplayedAreaBottomRightHandCorner = (343,772)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,6e608cfd1c1a,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (343,102) is not above and to the left of DisplayedAreaBottomRightHandCorner = (343,442)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,5a02b4b2abe0,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (343,267) is not above and to the left of DisplayedAreaBottomRightHandCorner = (343,417)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,967e85e5b4cc,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (343,291) is not above and to the left of DisplayedAreaBottomRightHandCorner = (343,394)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,608b87a9d0c0,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (345,-10) is not above and to the left of DisplayedAreaBottomRightHandCorner = (345,523)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,eebc4761ca64,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (345,195) is not above and to the left of DisplayedAreaBottomRightHandCorner = (345,410)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,e1444fb64c20,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (345,254) is not above and to the left of DisplayedAreaBottomRightHandCorner = (345,373)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,e857d6224388,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (345,267) is not above and to the left of DisplayedAreaBottomRightHandCorner = (345,384)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
